2845
band blast meta myelo promyelo seg
seg_0530.jpg -1 -1 -1 -1 -1 1
seg_0531.jpg -1 -1 -1 -1 -1 1
seg_0532.jpg -1 -1 -1 -1 -1 1
seg_0533.jpg -1 -1 -1 -1 -1 1
seg_0534.jpg -1 -1 -1 -1 -1 1
seg_0535.jpg -1 -1 -1 -1 -1 1
seg_0536.jpg -1 -1 -1 -1 -1 1
seg_0537.jpg -1 -1 -1 -1 -1 1
seg_0538.jpg -1 -1 -1 -1 -1 1
seg_0539.jpg -1 -1 -1 -1 -1 1
seg_0540.jpg -1 -1 -1 -1 -1 1
seg_0541.jpg -1 -1 -1 -1 -1 1
seg_0542.jpg -1 -1 -1 -1 -1 1
seg_0543.jpg -1 -1 -1 -1 -1 1
seg_0544.jpg -1 -1 -1 -1 -1 1
seg_0545.jpg -1 -1 -1 -1 -1 1
seg_0546.jpg -1 -1 -1 -1 -1 1
seg_0547.jpg -1 -1 -1 -1 -1 1
seg_0548.jpg -1 -1 -1 -1 -1 1
seg_0549.jpg -1 -1 -1 -1 -1 1
seg_0550.jpg -1 -1 -1 -1 -1 1
seg_0551.jpg -1 -1 -1 -1 -1 1
seg_0552.jpg -1 -1 -1 -1 -1 1
seg_0553.jpg -1 -1 -1 -1 -1 1
seg_0554.jpg -1 -1 -1 -1 -1 1
seg_0555.jpg -1 -1 -1 -1 -1 1
seg_0556.jpg -1 -1 -1 -1 -1 1
seg_0557.jpg -1 -1 -1 -1 -1 1
seg_0558.jpg -1 -1 -1 -1 -1 1
seg_0559.jpg -1 -1 -1 -1 -1 1
seg_0560.jpg -1 -1 -1 -1 -1 1
seg_0561.jpg -1 -1 -1 -1 -1 1
seg_0562.jpg -1 -1 -1 -1 -1 1
seg_0563.jpg -1 -1 -1 -1 -1 1
seg_0564.jpg -1 -1 -1 -1 -1 1
seg_0565.jpg -1 -1 -1 -1 -1 1
seg_0566.jpg -1 -1 -1 -1 -1 1
seg_0567.jpg -1 -1 -1 -1 -1 1
seg_0568.jpg -1 -1 -1 -1 -1 1
seg_0569.jpg -1 -1 -1 -1 -1 1
seg_0570.jpg -1 -1 -1 -1 -1 1
seg_0571.jpg -1 -1 -1 -1 -1 1
seg_0572.jpg -1 -1 -1 -1 -1 1
seg_0573.jpg -1 -1 -1 -1 -1 1
seg_0574.jpg -1 -1 -1 -1 -1 1
seg_0575.jpg -1 -1 -1 -1 -1 1
seg_0576.jpg -1 -1 -1 -1 -1 1
seg_0577.jpg -1 -1 -1 -1 -1 1
seg_0578.jpg -1 -1 -1 -1 -1 1
seg_0579.jpg -1 -1 -1 -1 -1 1
seg_0580.jpg -1 -1 -1 -1 -1 1
seg_0581.jpg -1 -1 -1 -1 -1 1
seg_0582.jpg -1 -1 -1 -1 -1 1
seg_0583.jpg -1 -1 -1 -1 -1 1
seg_0584.jpg -1 -1 -1 -1 -1 1
seg_0585.jpg -1 -1 -1 -1 -1 1
seg_0586.jpg -1 -1 -1 -1 -1 1
seg_0587.jpg -1 -1 -1 -1 -1 1
seg_0588.jpg -1 -1 -1 -1 -1 1
seg_0589.jpg -1 -1 -1 -1 -1 1
seg_0590.jpg -1 -1 -1 -1 -1 1
seg_0591.jpg -1 -1 -1 -1 -1 1
seg_0592.jpg -1 -1 -1 -1 -1 1
seg_0593.jpg -1 -1 -1 -1 -1 1
seg_0594.jpg -1 -1 -1 -1 -1 1
seg_0595.jpg -1 -1 -1 -1 -1 1
seg_0596.jpg -1 -1 -1 -1 -1 1
seg_0597.jpg -1 -1 -1 -1 -1 1
seg_0598.jpg -1 -1 -1 -1 -1 1
seg_0599.jpg -1 -1 -1 -1 -1 1
seg_0600.jpg -1 -1 -1 -1 -1 1
seg_0601.jpg -1 -1 -1 -1 -1 1
seg_0602.jpg -1 -1 -1 -1 -1 1
seg_0603.jpg -1 -1 -1 -1 -1 1
seg_0604.jpg -1 -1 -1 -1 -1 1
seg_0605.jpg -1 -1 -1 -1 -1 1
seg_0606.jpg -1 -1 -1 -1 -1 1
seg_0607.jpg -1 -1 -1 -1 -1 1
seg_0608.jpg -1 -1 -1 -1 -1 1
seg_0609.jpg -1 -1 -1 -1 -1 1
seg_0610.jpg -1 -1 -1 -1 -1 1
seg_0611.jpg -1 -1 -1 -1 -1 1
seg_0612.jpg -1 -1 -1 -1 -1 1
seg_0613.jpg -1 -1 -1 -1 -1 1
seg_0614.jpg -1 -1 -1 -1 -1 1
seg_0615.jpg -1 -1 -1 -1 -1 1
seg_0616.jpg -1 -1 -1 -1 -1 1
seg_0617.jpg -1 -1 -1 -1 -1 1
seg_0618.jpg -1 -1 -1 -1 -1 1
seg_0619.jpg -1 -1 -1 -1 -1 1
seg_0620.jpg -1 -1 -1 -1 -1 1
seg_0621.jpg -1 -1 -1 -1 -1 1
seg_0622.jpg -1 -1 -1 -1 -1 1
seg_0623.jpg -1 -1 -1 -1 -1 1
seg_0624.jpg -1 -1 -1 -1 -1 1
seg_0625.jpg -1 -1 -1 -1 -1 1
seg_0626.jpg -1 -1 -1 -1 -1 1
seg_0627.jpg -1 -1 -1 -1 -1 1
seg_0628.jpg -1 -1 -1 -1 -1 1
seg_0629.jpg -1 -1 -1 -1 -1 1
seg_0630.jpg -1 -1 -1 -1 -1 1
seg_0631.jpg -1 -1 -1 -1 -1 1
seg_0632.jpg -1 -1 -1 -1 -1 1
seg_0633.jpg -1 -1 -1 -1 -1 1
seg_0634.jpg -1 -1 -1 -1 -1 1
seg_0635.jpg -1 -1 -1 -1 -1 1
seg_0636.jpg -1 -1 -1 -1 -1 1
seg_0637.jpg -1 -1 -1 -1 -1 1
seg_0638.jpg -1 -1 -1 -1 -1 1
seg_0639.jpg -1 -1 -1 -1 -1 1
seg_0640.jpg -1 -1 -1 -1 -1 1
seg_0641.jpg -1 -1 -1 -1 -1 1
seg_0642.jpg -1 -1 -1 -1 -1 1
seg_0643.jpg -1 -1 -1 -1 -1 1
seg_0644.jpg -1 -1 -1 -1 -1 1
seg_0645.jpg -1 -1 -1 -1 -1 1
seg_0646.jpg -1 -1 -1 -1 -1 1
seg_0647.jpg -1 -1 -1 -1 -1 1
seg_0648.jpg -1 -1 -1 -1 -1 1
seg_0649.jpg -1 -1 -1 -1 -1 1
seg_0650.jpg -1 -1 -1 -1 -1 1
seg_0651.jpg -1 -1 -1 -1 -1 1
seg_0652.jpg -1 -1 -1 -1 -1 1
seg_0653.jpg -1 -1 -1 -1 -1 1
seg_0654.jpg -1 -1 -1 -1 -1 1
seg_0655.jpg -1 -1 -1 -1 -1 1
seg_0656.jpg -1 -1 -1 -1 -1 1
seg_0657.jpg -1 -1 -1 -1 -1 1
seg_0658.jpg -1 -1 -1 -1 -1 1
seg_0659.jpg -1 -1 -1 -1 -1 1
seg_0660.jpg -1 -1 -1 -1 -1 1
seg_0661.jpg -1 -1 -1 -1 -1 1
seg_0662.jpg -1 -1 -1 -1 -1 1
seg_0663.jpg -1 -1 -1 -1 -1 1
seg_0664.jpg -1 -1 -1 -1 -1 1
seg_0665.jpg -1 -1 -1 -1 -1 1
seg_0666.jpg -1 -1 -1 -1 -1 1
seg_0667.jpg -1 -1 -1 -1 -1 1
seg_0668.jpg -1 -1 -1 -1 -1 1
seg_0669.jpg -1 -1 -1 -1 -1 1
seg_0670.jpg -1 -1 -1 -1 -1 1
seg_0671.jpg -1 -1 -1 -1 -1 1
seg_0672.jpg -1 -1 -1 -1 -1 1
seg_0673.jpg -1 -1 -1 -1 -1 1
blast_0000.jpg -1 1 -1 -1 -1 -1
blast_0001.jpg -1 1 -1 -1 -1 -1
promyelo_0000.jpg -1 -1 -1 -1 1 -1
promyelo_0001.jpg -1 -1 -1 -1 1 -1
myelo_0000.jpg -1 -1 -1 1 -1 -1
myelo_0001.jpg -1 -1 -1 1 -1 -1
meta_0000.jpg -1 -1 1 -1 -1 -1
meta_0001.jpg -1 -1 1 -1 -1 -1
band_0000.jpg 1 -1 -1 -1 -1 -1
band_0001.jpg 1 -1 -1 -1 -1 -1
seg_0000.jpg -1 -1 -1 -1 -1 1
seg_0001.jpg -1 -1 -1 -1 -1 1
band_1583.jpg 1 -1 -1 -1 -1 -1
band_1584.jpg 1 -1 -1 -1 -1 -1
band_1585.jpg 1 -1 -1 -1 -1 -1
blast_0115.jpg -1 1 -1 -1 -1 -1
blast_0116.jpg -1 1 -1 -1 -1 -1
meta_0260.jpg -1 -1 1 -1 -1 -1
meta_0261.jpg -1 -1 1 -1 -1 -1
myelo_0171.jpg -1 -1 -1 1 -1 -1
myelo_0172.jpg -1 -1 -1 1 -1 -1
promyelo_0030.jpg -1 -1 -1 -1 1 -1
seg_0674.jpg -1 -1 -1 -1 -1 1
seg_0675.jpg -1 -1 -1 -1 -1 1
